customer_id,income,marital_status,travel_amt,travel_trans,fuel_amt,fuel_trans,entertainment_amt,entertainment_trans,food_amt,food_trans,bill_amt,bill_trans,total_amt,total_trans,age,customer_since_months,occupation_business,occupation_doctor,occupation_engineer,occupation_lawyer,occupation_teacher,city_grp_t0,city_grp_t1,city_grp_t2,city_grp_t3,city_grp_unknown,card_type
c1191,6.263175732894288,0,0,0,0,0,0,0,84646,1,172084,1,256730,2,39,215.0,0,0,0,0,1,1,0,0,0,0,silver
c1192,6.287307830982083,1,0,0,457166,2,59565,1,636371,4,256493,2,1409595,9,30,236.0,0,1,0,0,0,0,1,0,0,0,silver
c1193,6.227558418406252,1,0,0,269233,2,45725,1,0,0,830697,1,1145655,4,48,222.0,0,0,0,1,0,0,0,1,0,0,silver
c1194,6.056835511068193,1,0,0,275491,1,0,0,624074,4,53004,3,952569,8,47,186.0,1,0,0,0,0,1,0,0,0,0,silver
c1195,5.994624174362061,1,256218,1,0,0,0,0,65618,1,0,0,321836,2,48,165.0,0,0,0,0,1,0,0,0,1,0,silver
c1196,6.299580510264322,0,0,0,0,0,378679,2,1015067,7,248741,3,1642487,12,48,222.0,0,0,1,0,0,0,0,0,0,1,silver
c1197,6.188616354228456,0,0,0,0,0,60231,2,588240,4,213285,1,861756,7,44,201.0,0,0,0,0,1,0,0,0,1,0,silver
c1198,6.08469993595813,0,124789,1,0,0,109690,1,240271,1,0,0,474750,3,39,176.0,0,0,0,1,0,0,0,1,0,0,silver
c1199,5.862616110641549,0,0,0,0,0,0,0,513737,3,604018,3,1117755,6,42,221.0,0,0,1,0,0,0,1,0,0,0,silver
c1200,6.276233567268441,0,0,0,109772,1,0,0,0,0,120631,1,230403,2,40,224.0,1,0,0,0,0,1,0,0,0,0,silver
c1201,6.119813250072225,1,0,0,438822,3,114398,1,332173,2,297732,1,1183125,7,36,267.0,0,0,0,1,0,0,0,0,1,0,silver
c1202,6.13456435616484,0,0,0,287224,1,0,0,108296,1,0,0,395520,2,47,227.0,0,1,0,0,0,0,0,0,1,0,silver
c1203,5.962108775554161,1,0,0,0,0,23181,1,169221,2,0,0,192402,3,49,228.0,0,0,0,0,1,0,0,0,1,0,silver
c1204,6.204339788603701,0,0,0,338862,2,0,0,819464,4,262030,2,1420356,8,37,143.0,0,0,1,0,0,0,0,1,0,0,silver
c1205,6.112911513292527,1,0,0,223027,1,207117,3,29685,1,0,0,459829,5,48,225.0,1,0,0,0,0,0,0,0,0,1,silver
c1206,6.178464119620233,1,0,0,248565,1,458282,2,505828,2,0,0,1212675,5,44,142.0,0,0,0,0,1,0,0,0,1,0,silver
c1207,6.175912003210482,1,0,0,0,0,0,0,590998,3,612317,4,1203315,7,30,152.0,1,0,0,0,0,0,0,1,0,0,silver
c1208,6.107906995510272,0,0,0,1000463,4,317241,3,374983,5,0,0,1692687,12,44,171.0,0,0,0,1,0,0,1,0,0,0,silver
c1209,6.281373166349161,0,141315,1,0,0,0,0,167549,2,0,0,308864,3,39,147.0,0,1,0,0,0,1,0,0,0,0,silver
c1210,5.820114723333767,1,0,0,513548,3,504263,2,462213,3,6466,1,1486490,9,48,201.0,0,1,0,0,0,0,0,1,0,0,silver
c1211,6.026545929558698,0,0,0,292215,2,280870,1,178035,1,165372,1,916492,5,31,180.0,0,0,1,0,0,0,0,0,0,1,silver
c1212,5.9033038243711475,1,0,0,264007,1,176061,1,577647,3,379477,3,1397192,8,38,223.0,0,0,1,0,0,0,0,0,1,0,silver
c1213,6.129539087223086,1,0,0,0,0,0,0,310405,3,0,0,310405,3,38,183.0,0,1,0,0,0,0,0,1,0,0,silver
c1214,5.796883640513285,1,0,0,265048,2,436617,2,109792,2,92256,1,903713,7,37,169.0,0,1,0,0,0,0,1,0,0,0,silver
c1215,6.144580745326802,0,0,0,48861,2,410569,2,0,0,288144,2,747574,6,42,250.0,1,0,0,0,0,0,0,0,0,1,silver
c1216,6.157674918357118,1,0,0,108182,1,129326,1,0,0,145295,1,382803,3,38,189.0,0,1,0,0,0,0,0,0,1,0,silver
c1217,6.065782810996957,1,0,0,334298,2,210163,1,40749,1,0,0,585210,4,31,200.0,0,0,0,0,1,0,0,1,0,0,silver
c1218,6.068474923989024,0,0,0,0,0,414445,2,237371,1,0,0,651816,3,33,215.0,0,0,0,0,1,0,0,1,0,0,silver
c1219,6.251938837938104,1,0,0,292561,1,487974,2,636410,3,0,0,1416945,6,36,268.0,0,0,0,1,0,0,0,0,0,1,silver
c1220,6.131655869668197,1,0,0,80139,1,0,0,131403,2,0,0,211542,3,43,174.0,0,0,0,1,0,1,0,0,0,0,silver
c1222,6.112887402174447,1,0,0,5058,1,183528,1,0,0,432513,3,621099,5,33,168.0,0,0,1,0,0,1,0,0,0,0,silver
c1223,6.206330875981487,0,0,0,0,0,199345,1,426757,2,148171,2,774273,5,50,127.0,0,1,0,0,0,1,0,0,0,0,silver
c1224,5.944411106367739,0,0,0,515545,2,343671,2,183080,3,846635,1,1888931,8,34,185.0,1,0,0,0,0,0,1,0,0,0,silver
c1225,6.240843420580974,1,0,0,51271,1,0,0,507136,4,240107,1,798514,6,32,125.0,1,0,0,0,0,0,1,0,0,0,silver
c1226,6.146480601691998,0,0,0,384506,2,290574,3,113527,2,31973,1,820580,8,41,197.0,0,0,1,0,0,1,0,0,0,0,silver
c1227,6.063270668879818,0,153801,1,580184,3,0,0,0,0,0,0,733985,4,45,203.0,0,0,0,1,0,1,0,0,0,0,silver
c1228,5.806490654820267,1,0,0,384518,2,0,0,190827,1,0,0,575345,3,33,248.0,0,0,1,0,0,0,0,0,0,1,silver
c1229,5.957236038876366,0,0,0,169699,1,345278,2,224387,1,0,0,739364,4,45,237.0,0,0,0,0,1,0,0,1,0,0,silver
c1230,6.093103553033858,0,0,0,0,0,148688,1,719042,3,459071,4,1326801,8,47,193.0,1,0,0,0,0,0,1,0,0,0,silver
c1231,6.261948393760743,1,92034,1,375646,2,817218,3,204641,1,205301,2,1694840,9,41,158.0,1,0,0,0,0,0,1,0,0,0,silver
c1232,6.304325050735135,1,0,0,0,0,0,0,244310,2,0,0,244310,2,48,222.0,0,0,0,0,1,0,0,0,1,0,silver
c1233,5.8596305790065495,1,0,0,0,0,286830,2,164672,2,110043,1,561545,5,49,216.0,0,0,0,0,1,0,0,0,0,1,silver
c1234,6.281202049932726,0,0,0,498010,2,361142,2,416631,3,0,0,1275783,7,38,160.0,1,0,0,0,0,0,0,1,0,0,silver
c1235,5.923524302050562,1,0,0,512415,2,185153,1,0,0,511959,2,1209527,5,38,193.0,0,0,1,0,0,0,1,0,0,0,silver
c1236,6.284901096332691,1,0,0,0,0,85628,1,0,0,0,0,85628,1,37,232.0,1,0,0,0,0,0,0,0,0,1,silver
c1237,6.125129132997256,0,0,0,0,0,104747,1,284728,1,416604,2,806079,4,35,166.0,1,0,0,0,0,0,0,0,0,1,silver
c1238,6.091510794502365,1,0,0,0,0,0,0,82828,1,360590,3,443418,4,39,179.0,0,1,0,0,0,0,0,0,0,1,silver
c1239,6.262480516337712,0,269328,1,107393,2,94246,1,176165,1,0,0,647132,5,45,176.0,1,0,0,0,0,1,0,0,0,0,silver
c1240,6.191342567039764,0,0,0,0,0,426128,2,384369,2,107071,2,917568,6,50,211.0,0,0,1,0,0,0,0,1,0,0,silver
c1241,6.129424981996566,0,0,0,69592,2,698628,3,0,0,0,0,768220,5,33,225.0,0,0,0,1,0,0,1,0,0,0,silver
c1242,6.22633254495914,0,6351,1,134930,1,0,0,524926,4,0,0,666207,6,32,125.0,0,0,0,1,0,0,0,0,1,0,silver
c1243,6.0560063806673945,1,0,0,348399,2,110676,1,776172,4,97976,1,1333223,8,41,181.0,0,1,0,0,0,0,0,0,0,1,silver
c1244,5.979679462686347,0,0,0,85398,1,267549,1,53005,1,178276,1,584228,4,48,164.0,0,0,0,1,0,0,1,0,0,0,silver
c1245,6.07645511000558,0,229869,1,92218,1,266329,1,1358717,6,147977,1,2095110,10,48,226.0,1,0,0,0,0,1,0,0,0,0,silver
c1246,6.180728993563144,1,61084,1,748128,6,120278,1,67305,1,168446,1,1165241,10,47,149.0,0,0,0,0,1,0,1,0,0,0,silver
c1247,6.25833455969855,0,177543,1,209602,1,275547,1,253142,2,0,0,915834,5,45,246.0,0,0,1,0,0,0,1,0,0,0,silver
c1248,6.05059626943262,0,0,0,251109,1,215250,2,1020479,4,0,0,1486838,7,36,151.0,0,0,1,0,0,0,0,1,0,0,silver
c1249,6.074303978002223,0,0,0,0,0,11641,1,158545,1,0,0,170186,2,44,128.0,1,0,0,0,0,0,0,0,0,1,silver
c1250,6.0315514548922184,1,0,0,787531,3,145169,2,791115,3,418333,2,2142148,10,42,203.0,0,0,0,0,1,0,1,0,0,0,silver
c1251,5.827079000143256,1,0,0,0,0,66002,2,0,0,73401,1,139403,3,44,148.0,0,0,1,0,0,0,0,0,0,1,silver
c1252,5.895331367779887,1,0,0,413467,2,248052,2,0,0,748284,5,1409803,9,35,177.0,0,0,0,1,0,0,0,1,0,0,silver
c1254,5.967940909793843,0,0,0,0,0,394077,2,110066,1,0,0,504143,3,42,245.0,0,1,0,0,0,1,0,0,0,0,silver
c1255,6.187155929514576,1,217637,1,186377,1,0,0,0,0,0,0,404014,2,37,236.0,0,0,1,0,0,0,0,0,0,1,silver
c1256,6.293344431103003,1,26324,1,446104,2,142754,1,657424,3,41075,1,1313681,8,42,219.0,0,1,0,0,0,0,1,0,0,0,silver
c1257,6.179438032474686,1,180884,1,0,0,158539,1,382929,2,488709,4,1211061,8,33,172.0,1,0,0,0,0,0,0,0,0,1,silver
c1258,6.245080626085444,0,0,0,545168,2,161735,3,38191,3,0,0,745094,8,45,159.0,1,0,0,0,0,1,0,0,0,0,silver
c1259,6.121502394027764,0,0,0,205691,2,372195,2,554115,4,86676,1,1218677,9,33,140.0,1,0,0,0,0,0,0,1,0,0,silver
c1260,6.273967457189023,1,0,0,0,0,156288,1,653936,3,0,0,810224,4,46,210.0,0,0,0,1,0,0,0,0,1,0,silver
c1261,6.265139176416966,0,0,0,315575,2,251458,2,211877,2,0,0,778910,6,49,173.0,0,0,1,0,0,0,0,0,1,0,silver
c1262,5.953680941545371,1,0,0,0,0,79202,1,339265,2,380583,2,799050,5,40,143.0,0,1,0,0,0,1,0,0,0,0,silver
c1263,6.286149615626857,1,0,0,0,0,0,0,285145,3,241036,1,526181,4,36,222.0,1,0,0,0,0,0,0,0,0,1,silver
c1264,6.057149739606371,0,0,0,530001,3,0,0,0,0,294754,1,824755,4,32,212.0,0,0,1,0,0,1,0,0,0,0,silver
c1265,6.288949971720683,1,0,0,0,0,375260,2,0,0,254986,1,630246,3,42,232.0,0,1,0,0,0,0,1,0,0,0,silver
c1266,5.958233139290831,0,0,0,113583,1,179481,1,308202,2,722321,3,1323587,7,48,208.0,0,0,0,1,0,0,0,0,0,1,silver
c1267,6.224393454763465,1,0,0,0,0,222092,3,307705,2,189515,3,719312,8,33,178.0,0,0,1,0,0,1,0,0,0,0,silver
c1268,6.139988590333714,1,0,0,23010,1,0,0,275087,2,0,0,298097,3,43,173.0,0,1,0,0,0,0,0,1,0,0,silver
c1269,6.258488103046924,0,0,0,131336,2,492060,2,175816,2,0,0,799212,6,47,267.0,0,0,1,0,0,0,1,0,0,0,silver
c1270,6.286391343147528,1,0,0,81714,1,264493,1,0,0,341971,2,688178,4,33,170.0,0,1,0,0,0,1,0,0,0,0,silver
c1271,6.228503273273741,1,0,0,7576,1,0,0,418798,4,103893,1,530267,6,30,203.0,0,0,0,0,1,0,1,0,0,0,silver
c1272,6.289732950348854,1,0,0,194493,1,0,0,614113,4,222936,1,1031542,6,43,178.0,0,0,0,1,0,1,0,0,0,0,silver
c1273,6.013707891851057,1,0,0,0,0,449166,3,0,0,288572,1,737738,4,42,204.0,0,1,0,0,0,0,0,1,0,0,silver
c1274,6.051449671213458,1,258307,1,287486,1,0,0,27590,1,551729,3,1125112,6,34,202.0,0,0,0,0,1,0,0,0,0,1,silver
c1275,6.2592547674994465,0,0,0,251416,1,0,0,600599,4,25362,1,877377,6,34,140.0,0,0,0,1,0,0,0,0,0,1,silver
c1276,6.097349296783624,0,0,0,451472,2,0,0,0,0,410876,2,862348,4,41,214.0,0,0,0,0,1,0,1,0,0,0,silver
c1277,5.997882437543081,1,65615,1,261525,1,0,0,263767,2,205643,1,796550,5,41,246.0,0,0,0,1,0,0,1,0,0,0,silver
c1278,6.2522754478738385,0,0,0,0,0,0,0,95689,1,474473,3,570162,4,44,203.0,0,0,0,0,1,0,0,0,1,0,silver
c1279,5.958435343612438,1,0,0,652699,3,254069,1,136419,2,301116,3,1344303,9,46,183.0,0,0,0,0,1,0,0,0,1,0,silver
c1280,6.2509291458124085,1,0,0,251143,1,108982,1,301783,3,922206,1,1584114,6,37,148.0,0,1,0,0,0,0,0,1,0,0,silver
c1281,6.249398453759038,1,0,0,280492,2,133155,2,545092,4,0,0,958739,8,45,159.0,1,0,0,0,0,0,0,1,0,0,silver
c1282,5.867730813213382,1,112359,1,278882,1,0,0,0,0,0,0,391241,2,50,193.0,0,0,0,1,0,1,0,0,0,0,silver
c1283,5.846886128921591,1,0,0,88546,1,811419,3,565597,3,0,0,1465562,7,36,186.0,0,1,0,0,0,0,0,0,1,0,silver
c1284,6.302777766582762,1,0,0,237964,1,108301,1,216726,1,131511,2,694502,5,39,245.0,0,0,1,0,0,1,0,0,0,0,silver
c1285,6.155823509892199,0,0,0,220339,2,0,0,206016,1,584822,1,1011177,4,43,222.0,0,1,0,0,0,0,0,0,0,1,silver
c1286,6.146938479067537,0,219208,1,140571,2,0,0,179156,2,29394,1,568329,6,39,223.0,0,1,0,0,0,0,1,0,0,0,silver
c1287,6.189803779689407,1,0,0,283064,1,675174,3,526904,2,172906,2,1658048,8,40,178.0,0,0,0,0,1,1,0,0,0,0,silver
c1288,5.9652887394098455,1,0,0,0,0,0,0,113408,1,265744,2,379152,3,33,233.0,1,0,0,0,0,0,0,0,1,0,silver
c1289,5.816838955170429,1,0,0,162179,1,449533,2,676288,4,160692,1,1448692,8,30,176.0,0,0,0,1,0,0,1,0,0,0,silver
c1290,6.27354131430244,0,0,0,114470,1,316874,2,0,0,162326,2,593670,5,33,152.0,0,0,0,0,1,0,1,0,0,0,silver
c1291,6.063032965039096,1,0,0,0,0,271090,1,25623,1,361049,2,657762,4,45,140.0,0,1,0,0,0,1,0,0,0,0,silver
c1292,6.253255597885507,1,0,0,234147,1,592733,4,580908,3,0,0,1407788,8,43,201.0,0,1,0,0,0,0,0,0,0,1,silver
c1293,6.0253206146382245,0,111667,1,442422,3,139087,1,98237,2,348295,3,1139708,10,32,247.0,0,1,0,0,0,0,0,0,1,0,silver
c1294,5.800010775722913,0,0,0,265420,2,206568,1,166920,1,1018758,2,1657666,6,33,215.0,0,0,0,1,0,0,0,0,0,1,silver
c1295,6.090595902082334,0,0,0,244726,1,330780,2,388849,2,0,0,964355,5,38,157.0,0,0,1,0,0,0,0,0,0,1,silver
c1296,6.254343328002556,1,0,0,346776,5,105876,2,414141,2,0,0,866793,9,40,171.0,0,0,0,1,0,0,0,0,1,0,silver
c1297,6.2430710538127405,0,82918,1,217394,2,404056,2,903555,6,249325,1,1857248,12,48,255.0,1,0,0,0,0,1,0,0,0,0,silver
c1298,6.193517234604993,0,0,0,132617,1,183691,1,93811,1,0,0,410119,3,50,219.0,0,0,0,0,1,0,0,1,0,0,silver
c1299,5.928447063209182,0,0,0,249400,1,0,0,0,0,237244,1,486644,2,38,265.0,0,0,0,1,0,0,0,0,1,0,silver
c1300,6.21839369305716,1,0,0,268969,2,250616,1,534822,4,157982,1,1212389,8,41,131.0,0,1,0,0,0,0,1,0,0,0,silver
c1301,6.222034327422769,1,0,0,270511,2,84733,1,330588,2,284676,1,970508,6,45,265.0,0,0,1,0,0,0,1,0,0,0,silver
c1302,6.051449671213458,0,0,0,582468,2,189584,1,482834,3,52136,1,1307022,7,47,248.0,0,0,1,0,0,0,0,0,0,1,silver
c1303,6.28238621128518,0,0,0,339105,2,532692,2,822594,6,280891,3,1975282,13,43,165.0,0,0,1,0,0,1,0,0,0,0,silver
c1304,6.0121734699516525,0,0,0,0,0,0,0,294800,3,422437,2,717237,5,44,165.0,1,0,0,0,0,1,0,0,0,0,silver
c1306,6.1518734255963015,0,0,0,0,0,21548,1,489324,3,0,0,510872,4,49,268.0,0,0,1,0,0,0,0,0,0,1,silver
c1307,5.860931835059601,0,0,0,200805,1,182491,2,410032,3,669684,3,1463012,9,46,194.0,0,1,0,0,0,0,1,0,0,0,silver
c1308,6.261938177088024,0,13247,1,268015,1,106045,1,197970,1,131740,1,717017,5,46,179.0,0,0,1,0,0,0,0,0,1,0,silver
c1309,6.182359006672695,1,59298,1,0,0,177507,1,260369,2,198199,1,695373,5,39,187.0,0,0,0,0,1,0,1,0,0,0,silver
c1310,6.274446512937919,1,0,0,142874,1,34337,2,292650,1,950130,3,1419991,7,41,155.0,0,0,0,0,1,0,0,1,0,0,silver
c1311,5.860813373650068,1,0,0,449572,2,290418,3,269464,1,0,0,1009454,6,37,227.0,0,0,0,0,1,0,1,0,0,0,silver
c1312,5.9792227594246725,0,0,0,234690,4,0,0,572219,4,284700,1,1091609,9,39,125.0,0,0,1,0,0,0,0,0,0,1,silver
c1313,5.845692616262667,1,0,0,0,0,0,0,320163,3,237748,2,557911,5,40,205.0,0,0,0,1,0,0,0,0,0,1,silver
c1314,5.80218377857071,1,0,0,277091,1,37367,1,485930,3,152667,1,953055,6,31,148.0,0,0,0,0,1,0,0,0,0,1,silver
c1315,6.079437765931227,0,0,0,225281,2,0,0,630474,4,0,0,855755,6,32,216.0,0,0,0,1,0,0,0,1,0,0,silver
c1316,6.16628354803168,1,0,0,144170,1,294338,3,0,0,349740,2,788248,6,39,255.0,0,0,1,0,0,1,0,0,0,0,silver
c1317,6.011548030548114,0,0,0,420856,2,0,0,243550,1,0,0,664406,3,49,191.0,0,0,0,0,1,1,0,0,0,0,silver
c1318,6.18971989288268,0,0,0,281265,1,260589,1,668655,4,302859,2,1513368,8,40,240.0,0,0,0,0,1,0,0,1,0,0,silver
c1319,5.967979248555794,0,189567,1,0,0,0,0,455424,2,570212,3,1215203,6,45,182.0,1,0,0,0,0,1,0,0,0,0,silver
c1321,5.932176353791954,0,0,0,0,0,490065,2,490791,2,0,0,980856,4,45,255.0,1,0,0,0,0,0,0,0,0,1,silver
c1322,6.157395714792628,1,0,0,463799,2,66740,1,419215,4,299562,3,1249316,10,43,157.0,0,0,0,1,0,1,0,0,0,0,silver
c1323,6.2802951216598295,0,0,0,75227,1,0,0,315011,3,0,0,390238,4,45,187.0,0,0,0,1,0,1,0,0,0,0,silver
c1324,5.790531452480991,1,0,0,1906,1,59018,1,209791,1,148482,2,419197,5,40,189.0,0,0,0,0,1,0,0,1,0,0,silver
c1325,6.22225514590588,1,0,0,0,0,0,0,270943,2,0,0,270943,2,44,207.0,1,0,0,0,0,0,0,1,0,0,silver
c1326,5.998984736602914,1,21200,1,710626,3,278038,1,246702,1,0,0,1256566,6,36,183.0,0,0,1,0,0,0,0,0,0,1,silver
c1327,6.154729728076435,1,0,0,557728,2,290065,2,813276,5,305678,2,1966747,11,37,151.0,0,0,0,1,0,0,1,0,0,0,silver
c1328,6.258611425392017,0,0,0,64598,1,0,0,120587,1,0,0,185185,2,46,132.0,0,0,0,1,0,0,0,1,0,0,silver
c1329,5.954151780671104,1,0,0,282818,1,139442,1,130065,1,244456,1,796781,4,40,230.0,1,0,0,0,0,0,0,1,0,0,silver
c1330,5.967955871664599,1,0,0,71727,1,20492,1,760802,6,53610,1,906631,9,46,175.0,0,0,0,1,0,0,1,0,0,0,silver
c1331,6.055963240885624,0,0,0,253215,1,0,0,901791,5,39040,1,1194046,7,41,206.0,1,0,0,0,0,0,0,0,1,0,silver
c1332,6.2311355853997945,1,0,0,153878,1,249740,1,269409,1,143737,2,816764,5,36,181.0,1,0,0,0,0,0,0,1,0,0,silver
c1333,6.2451253314774275,1,0,0,48826,1,627557,4,67546,1,234177,1,978106,7,41,249.0,0,0,0,0,1,0,1,0,0,0,silver
c1334,6.301154837382391,0,0,0,294797,1,312944,2,183399,1,0,0,791140,4,30,171.0,0,0,0,0,1,1,0,0,0,0,silver
c1335,6.146368382176664,1,0,0,186295,1,97300,1,0,0,296285,3,579880,5,47,230.0,1,0,0,0,0,0,0,0,1,0,silver
c1336,6.069956913964243,0,0,0,232327,2,525539,3,161175,2,352207,1,1271248,8,46,249.0,1,0,0,0,0,0,0,1,0,0,silver
c1337,5.792283102303813,0,0,0,0,0,565726,5,170406,1,220350,1,956482,7,36,250.0,0,0,0,0,1,1,0,0,0,0,silver
c1338,6.216676195399181,1,0,0,185288,1,93961,1,172773,2,22802,1,474824,5,43,149.0,0,1,0,0,0,0,0,0,1,0,silver
c1339,5.9703543159005354,1,0,0,0,0,0,0,384498,3,121245,2,505743,5,38,171.0,0,0,0,1,0,0,1,0,0,0,silver
c1340,5.798281096293861,1,0,0,110482,1,241399,1,485635,4,0,0,837516,6,42,204.0,0,0,0,1,0,0,0,0,1,0,silver
c1341,5.929128106529005,1,0,0,190361,2,61674,1,36689,1,51382,1,340106,5,42,165.0,0,1,0,0,0,0,0,0,1,0,silver
c1342,5.873933530108284,0,0,0,227561,1,0,0,264160,1,311274,3,802995,5,45,142.0,0,0,0,0,1,0,0,0,0,1,silver
c1343,6.018419614007167,1,0,0,542171,3,41161,1,942894,5,311167,3,1837393,12,44,163.0,1,0,0,0,0,0,1,0,0,0,silver
c1344,5.898620982282813,1,264641,1,0,0,0,0,379059,3,191303,1,835003,5,30,170.0,0,0,0,1,0,0,0,1,0,0,silver
c1345,5.8174331441113845,1,0,0,156389,1,0,0,28122,1,334696,3,519207,5,44,166.0,0,1,0,0,0,0,0,0,1,0,silver
c1346,6.0823601997308065,1,0,0,168065,1,189461,2,120495,2,339450,2,817471,7,45,186.0,0,0,1,0,0,0,0,1,0,0,silver
c1347,6.158981222369922,1,227672,1,421785,2,394699,2,658499,5,0,0,1702655,10,32,235.0,0,1,0,0,0,0,0,1,0,0,silver
c1348,6.300139866130885,0,0,0,0,0,128639,1,323300,2,54615,1,506554,4,39,251.0,1,0,0,0,0,1,0,0,0,0,silver
c1349,5.8394736478419675,0,0,0,29420,1,31086,1,402024,2,435458,2,897988,6,39,173.0,0,0,0,0,1,0,0,1,0,0,silver
c1350,5.914571617378994,0,0,0,99447,1,0,0,107989,1,0,0,207436,2,46,237.0,0,1,0,0,0,0,1,0,0,0,silver
c1351,6.192555745625311,0,0,0,0,0,282571,2,0,0,0,0,282571,2,31,145.0,0,1,0,0,0,1,0,0,0,0,silver
c1352,6.2085195546543686,0,0,0,0,0,0,0,34848,1,0,0,34848,1,36,212.0,0,0,0,0,1,0,0,0,1,0,silver
c1353,6.1690407482868395,0,0,0,0,0,404193,2,801604,5,757559,3,1963356,10,40,163.0,1,0,0,0,0,0,0,0,0,1,silver
c1354,5.863383538124083,0,0,0,265808,1,0,0,287915,2,146100,1,699823,4,38,216.0,0,0,0,0,1,0,0,0,0,1,silver
c1355,5.856673316462452,1,0,0,58589,2,16273,1,0,0,138225,1,213087,4,31,249.0,0,0,1,0,0,0,1,0,0,0,silver
c1356,6.123820292264064,1,0,0,0,0,458431,2,263521,2,107531,1,829483,5,30,242.0,0,0,1,0,0,0,0,1,0,0,silver
c1357,5.913670829433385,1,0,0,0,0,273894,1,217299,2,56663,1,547856,4,47,237.0,1,0,0,0,0,0,0,1,0,0,silver
c1358,6.107381617760159,1,0,0,280989,1,0,0,283343,1,0,0,564332,2,34,193.0,0,1,0,0,0,0,0,1,0,0,silver
c1359,5.9102998966486755,0,0,0,323984,2,230370,1,663563,6,0,0,1217917,9,45,185.0,0,0,0,0,1,0,0,0,1,0,silver
c1360,6.191242760301515,0,0,0,245200,2,291815,2,288551,1,0,0,825566,5,36,227.0,0,0,0,1,0,0,0,0,0,1,silver
c1361,5.978132107073216,0,78435,1,250062,2,250391,2,0,0,0,0,578888,5,44,127.0,0,0,0,0,1,0,0,0,0,1,silver
c1362,6.2241708700637615,1,0,0,292355,1,3356,1,249410,1,0,0,545121,3,44,179.0,0,0,1,0,0,1,0,0,0,0,silver
c1363,6.28574943618668,0,0,0,0,0,335919,2,520824,3,239481,1,1096224,6,44,204.0,0,1,0,0,0,1,0,0,0,0,silver
c1364,6.206115318003451,0,0,0,36849,1,95457,1,537730,4,0,0,670036,6,49,146.0,0,0,1,0,0,0,0,0,0,1,silver
c1365,6.262993737334263,1,0,0,199163,1,0,0,464597,3,404715,2,1068475,6,42,144.0,0,0,1,0,0,1,0,0,0,0,silver
c1366,6.257877920666211,1,294370,1,56641,1,0,0,280544,3,223955,1,855510,6,46,264.0,1,0,0,0,0,0,0,0,1,0,silver
c1367,6.2299906267079885,1,0,0,0,0,9503,1,410383,3,0,0,419886,4,40,213.0,0,0,0,1,0,0,0,0,1,0,silver
c1368,5.855729891810867,0,0,0,0,0,0,0,527258,3,393638,2,920896,5,47,183.0,1,0,0,0,0,0,0,0,1,0,silver
c1369,5.8378143640891444,1,0,0,114940,2,51542,1,96936,1,0,0,263418,4,45,224.0,0,0,0,1,0,0,0,1,0,0,silver
c1370,6.053322809491727,1,0,0,0,0,10545,1,39986,1,191276,2,241807,4,30,130.0,0,0,0,0,1,0,0,1,0,0,silver
c1371,6.036702735113235,1,0,0,515345,2,232520,1,406438,2,716758,4,1871061,9,42,225.0,1,0,0,0,0,0,0,0,1,0,silver
c1372,6.268269691247347,0,0,0,0,0,83837,1,468023,2,8191,1,560051,4,36,250.0,0,0,0,0,1,1,0,0,0,0,silver
c1373,6.28878985615628,0,0,0,0,0,512090,3,377012,2,0,0,889102,5,45,198.0,0,1,0,0,0,0,0,0,1,0,silver
c1374,6.04716968916916,0,0,0,474042,3,0,0,0,0,594295,3,1068337,6,40,160.0,0,1,0,0,0,0,0,0,0,1,silver
c1375,6.21707709614497,1,0,0,173671,2,205074,1,804832,5,192491,1,1376068,9,49,153.0,1,0,0,0,0,0,0,0,0,1,silver
c1376,6.024772913079632,0,0,0,30508,1,92644,1,125443,1,87461,1,336056,4,32,175.0,0,0,0,1,0,1,0,0,0,0,silver
c1377,6.296451061010016,1,211295,1,0,0,444692,4,291926,1,510790,4,1458703,10,42,137.0,0,0,1,0,0,0,0,1,0,0,silver
c1378,6.29737089347227,0,0,0,229527,1,11829,1,0,0,25341,1,266697,3,39,156.0,0,0,1,0,0,0,0,1,0,0,silver
c1379,6.2439211256676845,1,0,0,101922,1,0,0,0,0,310236,2,412158,3,34,247.0,0,1,0,0,0,1,0,0,0,0,silver
c1380,5.798425499653479,0,0,0,0,0,278980,1,804370,4,268662,1,1352012,6,46,154.0,0,0,1,0,0,1,0,0,0,0,silver
c1381,6.259069685986083,0,0,0,469844,2,0,0,138823,1,0,0,608667,3,37,248.0,0,1,0,0,0,0,0,0,1,0,silver
c1382,5.8180760427683005,0,226614,1,0,0,18034,1,720687,5,579908,3,1545243,10,30,230.0,0,0,1,0,0,0,0,0,1,0,silver
c1383,6.30063938932088,0,15243,1,0,0,157199,1,444168,2,0,0,616610,4,43,188.0,0,0,0,0,1,0,0,1,0,0,silver
c1384,6.224963518097314,1,299618,1,1080483,5,391522,4,352079,3,0,0,2123702,13,31,139.0,0,0,0,0,1,0,0,1,0,0,silver
c1385,5.982100648480222,0,0,0,0,0,0,0,206734,2,578752,4,785486,6,47,254.0,1,0,0,0,0,0,1,0,0,0,silver
c1386,6.039227272868889,1,128191,1,0,0,97501,1,279327,2,570667,3,1075686,7,30,179.0,0,0,1,0,0,0,0,0,0,1,silver
c1387,6.248321053382853,0,0,0,0,0,513687,2,195930,2,17170,1,726787,5,41,160.0,0,0,1,0,0,0,1,0,0,0,silver
