customer_id,occupation,income,marital_status,age,city_grp
c3069,business,1013920,unmarried,37,t3
c3952,lawyer,1626647,married,36,t2
c2503,teacher,1089078,unmarried,39,t0
c2735,teacher,1345004,married,36,t0
c5616,business,1337371,unmarried,39,t3
c1094,teacher,1067931,married,38,t0
c1450,doctor,1951590,unmarried,34,t0
c5973,doctor,1629436,married,31,t1
c1369,lawyer,688358,married,45,t2
c1973,teacher,885537,married,44,t2
c1143,teacher,1618746,married,37,t3
c2311,doctor,1689626,unmarried,44,t0
c4427,engineer,860732,unmarried,33,t1
c3583,business,1628499,unmarried,30,t0
c1923,teacher,1050515,married,34,t1
c5760,lawyer,1386410,married,45,t2
c4877,lawyer,899666,unmarried,30,t2
c2254,engineer,993073,married,46,unknown
c3820,teacher,1931704,married,38,t2
c4647,business,1310147,married,47,t1
c2256,business,1533059,married,50,t2
c3250,doctor,668718,married,48,t1
c5072,lawyer,1852190,married,41,t3
c2255,teacher,1799105,married,45,t1
c2772,engineer,1527907,unmarried,40,t3
c5516,business,1444507,married,31,t3
c5457,business,877667,married,39,t3
c2788,doctor,1328635,unmarried,31,t3
c2412,engineer,1703660,unmarried,30,unknown
c4634,business,1324745,married,39,t2
c2701,doctor,1615479,unmarried,39,t2
c3816,doctor,1160648,married,42,unknown
c4674,teacher,1694758,married,47,t3
c4412,engineer,1118340,unmarried,33,t0
c4928,teacher,1696782,unmarried,41,t1
c4248,teacher,730563,unmarried,46,t3
c4057,business,1270118,married,42,t3
c3572,engineer,1672613,unmarried,37,t2
c4991,engineer,1165166,married,37,t3
c5411,teacher,1202571,married,38,t3
c1757,engineer,1603502,unmarried,46,t2
c5472,business,1925144,unmarried,39,t0
c5771,doctor,974420,married,31,t1
c5572,doctor,849319,married,36,t2
c5756,engineer,1183045,married,43,unknown
c5892,lawyer,1016378,unmarried,36,t3
c5245,teacher,640809,married,40,t3
c2998,engineer,1925892,unmarried,35,unknown
c2648,lawyer,1630511,unmarried,49,t1
c4974,teacher,1894665,unmarried,38,t1
c5455,business,1385902,married,48,t2
c1067,engineer,680490,unmarried,35,t0
c3951,business,768663,married,33,t2
c2568,teacher,1928495,unmarried,42,t0
c3135,lawyer,1032747,married,31,t2
c5717,teacher,630596,married,42,unknown
c5177,lawyer,1313880,married,41,t3
c3094,engineer,1198067,unmarried,39,t2
c3464,lawyer,1619262,unmarried,31,t3
c5898,teacher,1471270,unmarried,32,t0
c4358,business,862999,unmarried,40,t3
c1872,engineer,943404,married,46,t1
c1534,business,1308202,married,40,t1
c2846,engineer,1662369,married,44,t1
c2515,teacher,825479,married,47,t2
c1746,business,1415629,married,45,t3
c5739,business,1345342,unmarried,43,t0
c5398,lawyer,1644984,unmarried,34,t3
c3672,doctor,1154364,married,44,unknown
c1693,business,1466455,married,31,unknown
c1288,business,923185,married,33,t3
c4380,lawyer,1980076,unmarried,48,t0
c2664,business,882464,married,45,t0
c1754,lawyer,1156622,unmarried,48,unknown
c3494,teacher,1225161,unmarried,37,unknown
c4549,lawyer,1162782,unmarried,47,t2
c5795,lawyer,1914453,married,46,t2
c2095,engineer,939029,unmarried,47,t2
c2162,engineer,619820,married,46,t3
c1836,doctor,1472422,married,37,t1
c2937,doctor,1659620,married,36,t3
c5237,engineer,884557,unmarried,33,t1
c1216,doctor,1437722,married,38,t3
c4807,engineer,1970597,married,48,t3
c3248,teacher,926362,unmarried,40,t1
c4016,doctor,1165321,married,33,t0
c1161,lawyer,1442725,unmarried,36,t0
c4541,doctor,1661996,unmarried,32,t3
c2603,business,1034895,unmarried,37,t0
c3963,business,941645,married,42,t1
c5046,business,1188897,married,39,t2
c4171,doctor,968631,married,45,unknown
c4957,teacher,1956112,married,41,t3
c1410,lawyer,760214,unmarried,45,unknown
c3196,lawyer,1167426,married,47,t2
c4885,lawyer,919928,unmarried,48,t3
c1218,teacher,1170779,unmarried,33,t2
c3405,engineer,1140581,unmarried,39,t3
c5396,lawyer,1515725,married,46,t3
c3937,engineer,1278354,unmarried,32,t0
c4154,business,1935163,married,30,unknown
c2126,business,1848857,unmarried,36,t3
c2375,teacher,1752488,married,39,t1
c2469,teacher,805998,married,44,t3
c5813,doctor,722398,married,35,t2
c1016,lawyer,690062,unmarried,36,t3
c5634,lawyer,777568,married,34,t0
c4245,teacher,903538,unmarried,49,t3
c4055,teacher,1567884,married,30,t3
c2349,teacher,1463017,unmarried,33,t0
c4918,teacher,1034819,married,43,t2
c4506,lawyer,1878325,unmarried,31,t1
c5757,lawyer,1466353,unmarried,47,t0
c4967,teacher,1033584,married,43,t1
c1695,engineer,1891929,unmarried,30,unknown
c1251,engineer,671551,married,44,unknown
c4062,lawyer,1171878,unmarried,46,t0
c4498,engineer,1061452,married,43,unknown
c1385,business,959623,unmarried,47,t1
c1263,business,1932634,married,36,unknown
c5076,lawyer,1795531,married,43,t1
c5439,teacher,1625904,married,46,t0
c4773,doctor,960996,unmarried,41,t2
c5610,engineer,1474085,unmarried,43,unknown
c3451,engineer,1734757,unmarried,42,unknown
c5091,teacher,1392044,married,37,t2
c5501,business,774190,married,38,unknown
c4207,business,1736364,unmarried,43,t0
c4682,lawyer,891767,married,34,t0
c2432,engineer,977742,unmarried,41,t1
c5412,business,1663802,married,32,t2
c4295,doctor,767327,married,42,unknown
c2748,engineer,1878063,unmarried,47,t1
c1300,doctor,1653460,married,41,t1
c3171,engineer,945059,unmarried,33,t0
c1788,lawyer,2005104,unmarried,32,t1
c5928,teacher,1039504,married,35,t2
c2013,doctor,1447356,unmarried,45,t2
c5921,engineer,1545672,unmarried,36,t3
c1927,teacher,1419991,unmarried,48,t2
c4485,engineer,1891133,married,39,t1
c3965,doctor,1046103,married,37,t3
c3313,lawyer,872003,unmarried,37,t3
c2681,lawyer,1436669,married,33,t1
c4898,teacher,1132979,unmarried,48,unknown
c3084,teacher,1882450,unmarried,46,t3
c5949,teacher,744998,married,37,unknown
c2665,teacher,935494,unmarried,48,t1
c3835,teacher,910949,unmarried,31,unknown
c2922,lawyer,1471726,married,47,t0
c1400,engineer,1605519,married,41,t0
c2331,business,1122545,married,32,t3
c3987,teacher,1831617,unmarried,48,t2
c1030,teacher,1301460,married,48,t1
c2414,doctor,1931033,unmarried,35,t0
c4464,doctor,1666571,unmarried,43,t1
c5437,lawyer,1553458,unmarried,49,t2
c3389,engineer,691629,unmarried,46,t0
c3067,business,1078213,married,39,t2
c4858,engineer,1234890,married,34,t2
c1972,lawyer,725082,married,42,t1
c3900,lawyer,1817831,unmarried,36,t0
c1348,business,1995905,unmarried,39,t0
c2101,teacher,869358,married,36,unknown
c2387,teacher,951315,married,47,t1
c4330,engineer,1256390,unmarried,30,t2
c5004,teacher,1717595,married,41,t2
c5999,teacher,634958,married,48,t1
c4786,doctor,1732431,married,45,unknown
c5452,lawyer,695731,unmarried,38,t3
c5234,teacher,1848962,unmarried,31,t3
c4955,teacher,1214409,unmarried,41,t1
c4684,lawyer,1776379,unmarried,44,t0
c5865,lawyer,1144640,unmarried,34,t1
c3380,engineer,1724678,married,46,t1
c4023,teacher,984710,married,49,unknown
c5160,business,655584,married,32,t0
c4045,doctor,2005056,unmarried,32,t2
c3652,teacher,663228,unmarried,46,t1
c5416,teacher,1998395,unmarried,50,t2
c4022,doctor,1921458,married,48,t0
c1176,teacher,1309746,unmarried,46,t0
c3138,lawyer,760288,married,47,t0
c1172,teacher,849386,unmarried,30,unknown
c2413,lawyer,763310,married,49,t2
c4768,engineer,1372081,married,44,t2
c1321,business,855414,unmarried,45,unknown
c4882,doctor,1666689,married,43,t1
c5458,lawyer,721553,unmarried,37,t2
c2910,teacher,879004,married,39,t0
c2023,business,1722479,unmarried,41,t1
c5319,teacher,1388387,married,46,t2
c2203,doctor,1520607,unmarried,43,t0
c1943,doctor,1769222,married,35,t0
c5612,doctor,1663676,married,42,t3
c3931,business,1169121,unmarried,39,unknown
c3702,business,1195868,married,40,t3
c3574,teacher,1227573,unmarried,41,unknown
c3437,business,1644503,unmarried,49,unknown
c3691,engineer,1263848,unmarried,35,t0
c3268,engineer,1817013,unmarried,34,t3
c3231,business,1371984,married,46,t2
c2072,engineer,1647779,unmarried,42,unknown
c1477,business,1489155,unmarried,48,unknown
c2342,doctor,1277272,unmarried,36,t1
c1364,engineer,1607368,unmarried,49,unknown
c3844,teacher,1443252,married,43,t2
c3315,business,1642038,married,48,t3
c3779,doctor,985118,married,41,t0
c1875,teacher,1867340,unmarried,41,unknown
c3650,business,2007498,married,32,t0
c5692,business,1539723,unmarried,39,t0
c4791,lawyer,1349604,married,44,t3
c2766,engineer,1825219,unmarried,44,unknown
c1204,engineer,1600810,unmarried,37,t2
c4273,teacher,1068970,married,32,t3
c4346,doctor,1496918,unmarried,46,t0
c1281,business,1775818,married,45,t2
c5675,doctor,888986,unmarried,32,t2
c4170,engineer,1909166,unmarried,34,unknown
c5668,teacher,1267108,unmarried,47,unknown
c5483,engineer,637659,unmarried,44,t3
c1898,business,1999647,married,45,t1
c4863,business,922903,unmarried,34,t2
c1957,doctor,1813437,unmarried,30,t3
c3915,business,1347328,unmarried,35,t2
c2723,doctor,862473,married,35,t2
c3973,engineer,750625,married,37,t2
c2650,doctor,796498,unmarried,45,t0
c4550,engineer,1283131,unmarried,34,t3
c5425,teacher,1500663,married,33,t1
c2670,business,1363338,married,44,t0
c5569,teacher,756971,unmarried,40,t3
c4431,business,1082270,unmarried,45,unknown
c5632,business,1339754,unmarried,41,t0
c4672,doctor,1090819,married,44,t1
c3713,doctor,1009587,married,37,t3
c1796,teacher,632686,unmarried,34,unknown
c3014,teacher,931195,married,44,t1
c2558,lawyer,1685599,married,42,unknown
c2216,engineer,1025119,married,45,t1
c5858,teacher,1489975,married,33,t3
c5341,doctor,1380300,unmarried,48,t2
c4956,teacher,1691309,married,39,t3
c2054,lawyer,1098554,unmarried,40,t1
c1712,engineer,1282190,married,41,t3
c1708,teacher,1742830,unmarried,45,t0
c5557,business,1568527,unmarried,40,t0
c4390,business,724440,married,43,t1
c1838,business,1705854,unmarried,33,unknown
c2340,lawyer,662830,married,35,t1
c4819,engineer,809068,unmarried,42,t1
c5664,business,1779942,unmarried,47,t1
c3912,teacher,1630235,unmarried,42,t2
c2537,doctor,1860225,unmarried,45,t2
c4531,teacher,1013156,married,49,t1
c3365,engineer,1341905,married,39,unknown
c1135,teacher,1249587,unmarried,32,unknown
c1152,lawyer,1032799,married,34,t3
c3980,engineer,1883386,unmarried,40,t0
c2616,lawyer,1342828,married,36,t3
c5392,doctor,1843109,married,48,t3
c4163,teacher,1747967,unmarried,36,unknown
c2956,teacher,871567,married,42,t2
c2577,engineer,663071,married,32,t2
c4744,business,1665128,married,47,t2
c4528,engineer,1597354,unmarried,47,t2
c3128,teacher,1550064,unmarried,41,t2
c3170,lawyer,1427980,married,34,t2
c1402,teacher,917174,unmarried,31,t2
c4599,teacher,2001997,married,41,t3
c4275,doctor,1866085,married,37,t1
c5936,business,2004527,married,47,t3
c1203,teacher,916450,married,49,t3
c3045,teacher,1568998,unmarried,43,t3
c4049,teacher,1282270,unmarried,48,t3
c3610,lawyer,2013627,unmarried,34,unknown
c4559,lawyer,1883257,unmarried,31,t1
c4865,doctor,1451612,married,47,t3
c1294,lawyer,630973,unmarried,33,unknown
c3117,doctor,1589349,unmarried,47,t3
c5326,business,1613994,married,37,t3
c4537,doctor,661605,unmarried,50,t2
c1930,doctor,1867227,married,49,unknown
c4065,engineer,1227112,unmarried,47,t0
c2574,lawyer,804656,married,45,t3
c4821,doctor,1122604,married,32,unknown
c4408,engineer,1403592,married,31,unknown
c4068,lawyer,1489827,married,43,t2
c2012,doctor,676882,unmarried,49,t2
c2940,business,1526002,married,32,t0
c5665,engineer,1818757,unmarried,37,t3
c1969,engineer,807673,unmarried,45,t3
c2275,engineer,1671398,unmarried,37,unknown
c2174,doctor,1908089,married,35,t0
c5542,business,1118485,unmarried,47,t3
c5221,doctor,1679009,married,43,t1
c4134,lawyer,740593,unmarried,38,t3
c4236,engineer,1505297,unmarried,42,unknown
c4300,engineer,1521455,married,44,unknown
c5904,lawyer,1089676,married,46,t3
c2996,lawyer,1096231,unmarried,36,t1
c2236,teacher,848752,unmarried,32,unknown
c2799,doctor,1344454,married,37,unknown
c3897,business,1261976,unmarried,36,t2
c4420,teacher,1325538,unmarried,38,t1
c3502,doctor,647915,unmarried,40,t0
c1539,business,1194549,unmarried,47,t2
c3549,doctor,1544890,married,45,t3
c4889,doctor,1880107,married,48,t2
c1692,business,1194173,married,39,t1
c2350,lawyer,1126474,married,39,unknown
c2798,teacher,1378045,unmarried,41,t3
c3436,business,1420673,unmarried,44,t0
c2679,engineer,719753,married,35,t3
c1536,doctor,1049616,married,33,t3
c2371,doctor,1630885,married,47,t1
c3830,lawyer,1722601,unmarried,43,t1
c5100,teacher,677896,married,34,t3
c3460,business,1899473,married,38,t3
c2967,business,1061838,married,36,t3
c2060,doctor,1158372,unmarried,46,t2
c2214,business,894792,unmarried,45,t1
c1747,lawyer,730835,married,50,t0
c2932,business,1906454,unmarried,34,unknown
c3521,lawyer,918335,unmarried,44,t0
c5703,teacher,1772438,unmarried,35,t3
c2320,lawyer,1813635,unmarried,32,t0
c2662,teacher,1427863,unmarried,46,t2
c4077,teacher,1059195,married,31,t1
c1610,teacher,1956425,married,46,t1
c2535,lawyer,1912620,unmarried,36,t1
c5260,engineer,926567,married,32,t2
c1846,business,1629096,married,47,unknown
c4741,lawyer,1210420,unmarried,42,t1
c2876,business,869107,married,36,t0
c2773,doctor,1804067,married,48,t2
c4470,teacher,929348,married,36,t2
c2117,doctor,687410,married,43,t2
c5935,engineer,1691283,married,35,t2
c5764,engineer,1006738,unmarried,39,t0
c4122,engineer,1626651,unmarried,36,t2
c4732,teacher,631386,married,32,t1
c3080,doctor,759709,unmarried,36,t3
c3361,lawyer,757283,unmarried,47,t0
c5671,doctor,619793,unmarried,42,t2
c3524,teacher,738352,married,33,t3
c3733,lawyer,650623,unmarried,44,t2
c3522,business,1998113,unmarried,33,t0
c5791,doctor,1423870,married,34,unknown
c5127,doctor,1598407,unmarried,38,t2
c3661,business,1033521,unmarried,31,t3
c2896,lawyer,1321040,married,47,unknown
c1725,doctor,1126058,married,43,t2
c3690,business,1536111,married,36,t1
c5811,business,1663196,unmarried,30,unknown
c1940,doctor,1234896,unmarried,40,t1
c1423,teacher,1502382,unmarried,37,t0
c2009,engineer,1702151,married,32,unknown
c4426,lawyer,1108036,unmarried,41,t1
c5078,engineer,995807,married,49,t0
c5093,teacher,986701,married,38,unknown
c1073,doctor,1707204,married,47,unknown
c4503,doctor,890028,unmarried,36,t2
c5787,engineer,904228,unmarried,32,t1
c5238,teacher,1122875,unmarried,34,t0
c3384,lawyer,1992360,married,48,t2
c2732,doctor,1149481,unmarried,43,unknown
c1062,doctor,1842799,unmarried,32,t3
c5931,engineer,1844348,married,41,t0
c5261,lawyer,1009033,married,48,t2
c1908,engineer,1008803,married,32,t2
c3427,doctor,1555956,unmarried,34,t0
c5069,business,1903899,married,44,t1
c2751,teacher,1713174,married,34,t1
c1792,engineer,1900714,married,42,t0
c1061,doctor,1606121,unmarried,32,t0
c5247,engineer,1648300,married,43,t2
c5694,business,2006118,married,32,t3
c2882,business,1940593,married,35,t1
c5044,teacher,1934202,married,46,unknown
c3984,lawyer,1487855,married,39,t2
c2496,doctor,760542,unmarried,33,t3
c5138,doctor,1532504,unmarried,46,t3
c4389,lawyer,1894149,unmarried,45,t2
c5269,engineer,1225293,married,36,t0
c3812,lawyer,1920280,unmarried,42,t1
c2849,engineer,892344,married,47,t2
c4067,doctor,1837302,unmarried,46,t3
c2384,engineer,1239224,married,30,t0
c3508,engineer,1871429,married,38,t2
c2742,teacher,1241575,married,42,t2
c1121,doctor,851429,married,48,t0
c2965,doctor,1564505,unmarried,43,t3
c5348,lawyer,1875288,married,48,t2
c5170,doctor,1099796,unmarried,32,t2
c2152,lawyer,1918169,married,48,t2
c4644,lawyer,1295879,unmarried,33,t1
c1100,doctor,1976959,married,36,t2
c2290,business,1458627,unmarried,42,t1
c5889,business,670839,unmarried,33,t3
c5104,doctor,1657117,married,34,t2
c2291,business,1892121,married,34,t2
c4660,lawyer,1931749,unmarried,48,t0
c1009,business,1157451,unmarried,30,t0
c4383,business,1040962,married,41,t3
c5822,lawyer,799905,married,43,t1
c1317,teacher,1026947,unmarried,49,t0
c1357,business,819730,married,47,t2
c2801,business,634886,unmarried,44,t1
c4237,teacher,725981,unmarried,43,t1
c2588,teacher,1885521,unmarried,31,t2
c5658,business,966497,unmarried,48,t1
c4574,doctor,1435499,unmarried,41,t1
c1079,doctor,1430926,unmarried,36,t1
c1558,lawyer,1594730,married,44,t3
c1964,teacher,674954,married,45,t3
c2500,business,1112939,married,45,unknown
c4835,doctor,1419989,unmarried,32,t3
c5982,business,1849118,unmarried,39,t0
c3689,doctor,1627913,married,50,t0
c2771,engineer,1532585,unmarried,44,t2
c3419,lawyer,920905,unmarried,32,unknown
c3725,teacher,1432039,married,44,t0
c4462,lawyer,1526717,unmarried,44,t0
c2696,doctor,1082893,unmarried,38,t1
c4193,doctor,1356180,unmarried,37,unknown
c4781,doctor,693002,unmarried,48,t3
c2521,teacher,1924405,unmarried,33,t2
c3813,lawyer,657576,married,46,t0
c1266,lawyer,908308,unmarried,48,unknown
c2953,teacher,819758,unmarried,45,t3
c3318,engineer,1914180,unmarried,39,unknown
c4777,engineer,1859512,married,39,t1
c3869,engineer,1230514,married,39,t0
c2838,business,856247,unmarried,46,t0
c5163,doctor,1856955,married,39,t0
c5449,doctor,1005855,married,45,t2
c2467,engineer,1762199,married,40,t0
c3212,lawyer,1768123,unmarried,37,t1
c5256,lawyer,1302381,married,48,t2
c3314,doctor,1747101,married,39,t0
c3899,engineer,1660966,unmarried,35,unknown
c1667,lawyer,1337296,married,44,t0
c2753,lawyer,1520347,married,46,unknown
c4335,lawyer,1780971,married,50,t2
c5111,business,966729,married,41,t0
c3011,lawyer,1328468,unmarried,44,t3
c5268,engineer,938314,married,40,unknown
c4422,teacher,858354,married,35,t2
c5074,doctor,1784048,unmarried,43,t3
c4164,lawyer,1297493,married,41,t2
c2312,teacher,1815179,married,32,t0
c5874,business,1565259,unmarried,37,unknown
c2589,teacher,1212752,unmarried,43,t3
c1617,teacher,1735359,married,48,t1
c1658,doctor,1510677,unmarried,35,unknown
c2499,business,1455467,married,50,t3
c1074,engineer,1343748,unmarried,44,t3
c1637,teacher,1884855,unmarried,45,t1
c1688,business,1439883,married,48,t3
c2868,lawyer,848282,unmarried,42,t2
c5663,lawyer,739051,married,41,t2
c1697,teacher,1579370,unmarried,44,t3
c3285,teacher,1797601,unmarried,41,t0
c5252,lawyer,819695,married,39,t2
c3408,business,909810,married,34,t3
c2115,business,716988,unmarried,34,t2
c1508,lawyer,1625781,married,34,t1
c1738,engineer,874753,unmarried,36,t2
c3457,lawyer,1626066,unmarried,38,t3
c2755,lawyer,1094541,married,35,t1
c4504,teacher,652858,unmarried,46,t1
c3598,doctor,663992,unmarried,47,unknown
c3944,doctor,1603975,married,44,t3
c4107,lawyer,663743,married,50,unknown
c5139,engineer,833977,unmarried,36,t3
c5121,business,1914938,unmarried,31,t0
c1799,doctor,1968341,unmarried,39,t1
c3889,teacher,1268126,unmarried,44,t0
c1322,lawyer,1436798,married,43,t0
c2671,teacher,1105728,married,42,unknown
c2093,business,1773514,married,46,t3
c4397,engineer,727304,unmarried,47,unknown
c2370,teacher,962424,unmarried,47,unknown
c5204,business,1256339,unmarried,33,t2
c5701,doctor,664025,unmarried,31,t1
c4907,engineer,1034116,married,44,t2
c1661,doctor,621646,unmarried,35,t2
c1882,teacher,1303484,married,31,t3
c2518,doctor,1218554,married,37,t0
c4102,engineer,1935085,married,38,t2
c4941,teacher,1754673,married,37,t0
c4482,engineer,1218172,unmarried,48,t2
c4797,business,1733067,married,49,t1
c2620,engineer,1349665,unmarried,41,t0
c5853,teacher,1724790,unmarried,49,t0
c4196,teacher,668660,married,49,t2
c1918,doctor,1498963,unmarried,43,t1
c2980,doctor,1105042,married,38,t0
c3717,business,1131047,married,45,t1
